time_stamp,sensor_index,humidity,temperature,pressure,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm
1741996800,264579,37,76,988.45,9.9,9.1,10.8,10.8
1742083200,264579,37,67,993.94,9.6,9.1,10.1,11.2
1742169600,264579,42,60,998.66,21.3,20.3,22.2,23.6
1742256000,264579,40,53,1010.44,16.5,16.1,17.0,18.2
1742342400,264579,36,55,1013.3,39.1,38.8,39.5,46.2
1742428800,264579,34,59,1011.95,50.3,50.1,50.5,61.9
1742515200,264579,40,59,1006.5,65.5,64.9,66.1,75.3
1742601600,264579,60,57,996.37,56.6,57.2,56.1,64.4
1742688000,264579,61,59,991.88,26.6,26.2,27.1,29.3
1742774400,264579,53,61,995.53,23.9,23.1,24.7,26.3
1742860800,264579,45,65,998.54,33.4,32.6,34.2,38.8
1742947200,264579,42,66,996.74,33.2,32.7,33.8,38.9
1743033600,264579,36,66,993.3,24.3,23.7,24.9,27.4
1743120000,264579,35,67,988.55,23.7,23.2,24.2,26.1
1743206400,264579,47,64,988.11,20.1,19.7,20.4,22.2
1743292800,264579,38,68,993.45,16.4,15.8,17.0,17.7
1743465600,264579,25,65,997.04,7.7,7.2,8.2,8.6
1743552000,264579,34,65,999.89,19.3,18.7,20.0,20.7
1743638400,264579,39,67,1003.39,31.9,31.5,32.4,36.2
1743724800,264579,33,70,1000.1,40.9,40.7,41.0,49.4
1743811200,264579,33,72,992.82,37.5,37.1,38.0,44.9
1743897600,264579,35,66,992.67,20.7,20.1,21.3,23.1
1743984000,264579,27,63,1002.47,10.2,9.6,10.7,11.9
1744070400,264579,32,59,1007.0,24.7,24.0,25.3,29.0
1744156800,264579,36,63,1003.16,40.6,40.0,41.1,49.0
1744243200,264579,35,68,1002.61,40.9,40.4,41.4,49.9
1744329600,264579,39,70,999.72,29.7,28.9,30.5,34.9
1744416000,264579,41,70,997.81,26.1,25.3,26.9,28.4
1744502400,264579,45,67,996.81,19.4,18.8,20.1,21.0
1744588800,264579,61,63,994.54,35.3,35.3,35.4,41.5
1744675200,264579,62,65,989.48,19.4,19.1,19.7,21.2
1744761600,264579,64,66,990.98,27.7,27.5,28.0,34.2
1744848000,264579,62,64,986.29,9.1,8.8,9.5,11.5
1744934400,264579,50,68,993.95,9.9,9.2,10.5,10.7
1745020800,264579,48,67,995.89,12.6,11.9,13.2,14.5
1745107200,264579,55,66,993.98,20.9,20.2,21.6,23.6
1745193600,264579,47,68,995.44,13.0,12.2,13.8,14.6
1745280000,264579,40,72,996.7,14.8,13.8,15.8,16.3
1745366400,264579,44,72,994.73,15.1,14.1,16.0,16.5
1745452800,264579,38,70,992.91,1.1,1.0,1.2,1.4
1745539200,264579,36,72,993.5,5.6,5.2,6.0,6.3
1745625600,264579,36,73,997.13,4.6,4.3,5.0,5.1
1745712000,264579,47,71,1003.16,9.1,8.6,9.7,9.7
1745798400,264579,39,76,1005.69,13.6,12.6,14.5,14.5
1745884800,264579,37,78,1004.53,23.3,22.2,24.4,25.1
1746057600,264579,34,81,1001.8,26.9,26.0,27.8,30.2
1746144000,264579,30,82,1001.12,23.4,22.4,24.5,25.7
1746230400,264579,32,78,997.08,11.9,11.0,12.7,13.0
1746316800,264579,46,73,990.07,11.4,10.9,11.9,13.3
1746403200,264579,56,70,984.68,12.3,12.1,12.6,14.1
1746489600,264579,56,69,990.66,10.4,10.2,10.7,11.2
1746576000,264579,53,67,993.47,13.3,12.9,13.8,14.5
1746662400,264579,50,68,993.08,24.8,24.3,25.3,27.0
1746748800,264579,49,68,997.34,20.7,20.1,21.4,22.4
1746835200,264579,45,71,1000.54,22.7,21.9,23.4,24.3
1746921600,264579,39,75,996.01,24.5,23.4,25.6,26.2
1747008000,264579,40,76,993.24,15.0,14.2,15.7,15.8
1747094400,264579,48,73,997.26,26.1,25.6,26.6,27.8
1747180800,264579,48,74,998.14,23.0,22.3,23.7,24.2
1747267200,264579,35,79,991.06,13.8,13.0,14.6,14.5
1747353600,264579,36,73,994.63,10.8,10.1,11.5,11.9
1747440000,264579,32,75,995.77,13.9,12.9,14.9,15.1
1747526400,264579,36,76,996.95,5.8,5.1,6.4,6.4
1747612800,264579,41,77,998.6,13.1,12.1,14.1,14.6
1747699200,264579,55,72,997.72,23.2,22.6,23.8,25.8
1747785600,264579,48,76,994.15,26.1,25.7,26.5,30.3
1747872000,264579,59,69,989.64,6.5,6.3,6.8,7.2
1747958400,264579,45,73,994.19,10.6,10.1,11.2,11.3
1748044800,264579,38,74,998.45,10.8,10.0,11.6,11.8
1748131200,264579,35,77,998.58,17.4,16.2,18.6,18.6
1748217600,264579,38,80,997.53,11.8,10.8,12.8,12.6
1748304000,264579,49,75,1001.08,10.6,10.0,11.3,11.1
1748390400,264579,42,80,999.94,26.6,25.7,27.5,29.7
1748476800,264579,25,85,999.29,1.4,1.2,1.5,1.7
1748563200,264579,32,85,1003.02,20.5,19.7,21.3,23.7
1748736000,264579,34,87,999.82,20.2,19.0,21.4,23.2
1748822400,264579,40,83,999.4,11.1,10.2,12.0,12.0
1748908800,264579,44,82,999.14,14.4,13.4,15.5,15.9
1748995200,264579,47,79,998.85,24.1,23.2,25.0,27.4
1749081600,264579,49,80,997.89,26.6,25.7,27.5,30.1
1749168000,264579,45,83,999.41,23.0,22.1,23.8,25.6
1749254400,264579,43,83,996.78,22.7,21.9,23.6,25.4
1749340800,264579,41,85,995.33,30.9,30.3,31.5,36.5
1749427200,264579,31,86,1000.95,41.0,41.0,41.0,51.7
1749513600,264579,36,87,1000.72,33.7,33.5,34.0,40.7
1749600000,264579,37,90,997.36,42.3,42.2,42.5,53.4
1749686400,264579,35,93,999.24,44.5,44.3,44.8,56.4
1749772800,264579,37,94,1001.62,48.6,48.2,49.0,61.7
1749859200,264579,33,95,1001.61,36.0,35.7,36.3,45.1
1749945600,264579,33,93,999.33,20.1,19.6,20.6,24.4
1750032000,264579,34,89,999.26,15.3,14.9,15.7,18.0
1750118400,264579,35,86,1003.31,11.5,10.9,12.1,12.8
1750204800,264579,32,90,1002.99,18.9,17.8,19.9,20.5
1750291200,264579,32,93,1000.79,25.1,23.7,26.4,27.8
1750377600,264579,32,95,999.87,29.5,28.0,30.9,32.9
1750464000,264579,38,88,1002.31,906.8,20.0,1793.5,908.8
1750550400,264579,37,89,1002.46,1657.4,12.5,3302.3,1658.0
1750636800,264579,36,91,998.32,1642.6,13.7,3271.6,1643.1
1750723200,264579,41,92,996.84,1644.8,20.1,3269.5,1645.9
1750809600,264579,36,95,997.58,1628.5,22.0,3235.0,1629.8
1750896000,264579,31,93,997.29,1633.1,14.8,3251.5,1634.1
1750982400,264579,30,93,1001.36,369.4,34.8,704.0,370.7
1751068800,264579,30,96,1002.75,46.6,78.6,14.7,47.7
1751155200,264579,30,98,1001.9,15.5,14.4,16.7,16.7
1751328000,264579,34,94,998.54,13.4,12.2,14.5,14.2
1751414400,264579,36,92,999.65,10.3,9.5,11.1,11.0
1751500800,264579,33,96,1000.32,15.2,14.1,16.3,16.1
1751587200,264579,32,97,999.91,19.1,17.8,20.5,20.3
1751673600,264579,40,88,998.76,13.5,12.7,14.3,14.3
1751760000,264579,49,84,991.97,20.0,19.3,20.6,21.2
1751846400,264579,46,83,985.85,13.0,12.7,13.3,14.3
1751932800,264579,32,80,990.09,1.2,1.1,1.2,1.5
1752019200,264579,28,82,998.13,4.0,3.8,4.2,4.6
1752105600,264579,27,85,998.97,6.6,6.2,7.0,7.4
1752192000,264579,30,87,996.41,10.1,9.3,10.9,11.2
1752278400,264579,36,86,995.82,7.7,7.0,8.4,8.3
1752364800,264579,41,85,997.48,10.6,9.7,11.6,11.3
1752451200,264579,42,87,999.7,12.8,11.6,13.9,13.5
1752537600,264579,38,92,997.7,19.2,18.0,20.4,20.3
1752624000,264579,35,92,993.89,20.6,19.5,21.6,21.5
1752710400,264579,34,92,993.26,16.5,15.9,17.0,17.4
1752796800,264579,30,91,995.05,7.0,6.7,7.4,7.7
1752883200,264579,38,90,994.03,15.2,14.3,16.1,16.3
1752969600,264579,42,90,990.86,24.9,23.7,26.1,26.5
1753056000,264579,44,86,989.02,8.0,7.6,8.4,8.8
1753142400,264579,35,90,992.39,4.8,4.5,5.2,5.7
1753228800,264579,41,88,993.6,8.0,7.4,8.6,9.9
1753315200,264579,51,82,992.94,9.9,9.2,10.6,11.2
1753401600,264579,51,79,995.6,8.4,7.9,8.9,9.1
1753488000,264579,63,76,994.0,24.1,23.6,24.6,26.6
1753574400,264579,40,85,990.66,8.8,8.6,8.9,9.5
1753660800,264579,41,82,990.24,6.8,6.3,7.2,7.3
1753747200,264579,36,85,994.96,11.9,11.6,12.1,13.7
1753833600,264579,41,81,998.19,3.4,3.1,3.6,3.9
1754006400,264579,42,83,994.58,12.7,11.7,13.8,13.6
1754092800,264579,51,80,992.6,5.2,4.8,5.6,5.6
1754179200,264579,40,83,997.14,5.5,5.2,5.9,6.0
1754265600,264579,37,84,1000.94,5.6,5.2,6.0,6.2
1754352000,264579,39,87,1000.67,8.8,8.0,9.6,9.5
1754438400,264579,44,85,1001.6,13.1,12.0,14.3,14.0
1754524800,264579,41,87,1002.4,11.7,10.8,12.6,12.5
1754611200,264579,42,90,1002.33,24.6,23.2,26.1,26.1
1754697600,264579,55,81,1002.33,36.6,35.4,37.9,42.9
1755907200,264579,53,82,995.76,24.9,23.9,25.9,26.3
1755993600,264579,59,77,999.37,15.2,14.5,16.0,16.1
1756080000,264579,51,81,1000.01,16.8,15.7,17.9,17.8
1756166400,264579,48,84,997.8,29.0,27.8,30.3,31.7
1756252800,264579,54,83,997.92,35.7,34.9,36.4,41.3
1756339200,264579,74,76,990.3,27.4,27.5,27.3,31.3
1756425600,264579,65,76,988.18,11.4,11.4,11.4,12.6
1756512000,264579,55,76,991.48,1.7,1.5,1.8,2.0
1756684800,264579,61,76,995.16,11.0,10.3,11.7,12.4
1756771200,264579,60,76,993.91,6.5,6.2,6.8,7.1
1756857600,264579,53,79,997.98,8.8,8.1,9.5,9.6
1756944000,264579,50,82,998.04,12.1,11.0,13.1,13.2
1757030400,264579,46,80,999.08,7.0,6.5,7.5,7.8
1757116800,264579,39,79,1003.13,8.3,7.9,8.7,10.1
1757203200,264579,45,80,1001.5,9.5,8.8,10.1,10.4
1757289600,264579,53,78,998.04,28.2,27.1,29.4,32.6
1757376000,264579,56,80,995.15,40.3,39.4,41.3,48.3
1757462400,264579,62,76,991.31,12.0,11.5,12.5,13.6
1757548800,264579,54,79,994.61,13.0,12.3,13.8,15.2
1757635200,264579,50,81,999.43,6.2,5.7,6.7,8.1
1757721600,264579,55,78,1001.29,13.8,12.9,14.6,15.2
1757808000,264579,55,79,999.69,15.5,14.6,16.3,16.8
1757894400,264579,54,80,1001.97,14.4,13.6,15.2,15.9
1757980800,264579,54,81,999.16,13.9,13.1,14.8,15.3
1758067200,264579,48,79,1003.32,10.8,10.3,11.3,12.0
1758153600,264579,50,81,1007.97,22.1,21.2,23.0,24.8
1758240000,264579,52,82,1009.35,38.0,36.9,39.2,45.5
1758326400,264579,52,84,1005.62,40.2,38.9,41.5,47.9
1758412800,264579,49,84,998.51,25.3,24.2,26.3,28.8
1758499200,264579,71,74,994.64,13.9,13.3,14.5,14.9
1758585600,264579,64,76,995.75,24.4,23.9,24.9,27.1
1758672000,264579,58,70,996.16,5.4,5.1,5.7,6.1
1758758400,264579,56,68,999.26,15.4,14.7,16.1,16.8
1758844800,264579,62,66,1001.61,10.6,9.8,11.3,11.4
1758931200,264579,66,64,1002.47,7.7,7.3,8.2,8.4
1759017600,264579,54,68,1001.31,6.7,6.2,7.1,7.5
1759104000,264579,54,70,1000.61,11.9,11.2,12.7,13.0
1759276800,264579,49,70,1004.0,15.2,14.7,15.7,16.1
1759363200,264579,46,67,1005.54,15.4,14.7,16.1,16.9
1759449600,264579,51,66,1003.22,35.0,34.2,35.7,41.3
1759536000,264579,64,64,997.05,52.5,52.6,52.5,65.6
1759622400,264579,50,67,995.74,17.1,16.8,17.4,20.0
1759708800,264579,43,67,1002.24,12.7,12.3,13.2,14.1
1759795200,264579,48,68,1003.38,27.9,27.1,28.8,32.5
1759881600,264579,53,70,1002.83,53.2,52.3,54.1,65.5
1759968000,264579,55,71,1003.55,77.6,76.9,78.4,86.9
1760054400,264579,57,71,1008.93,77.3,76.7,77.9,85.5
1760140800,264579,59,71,1010.28,80.2,80.0,80.4,88.9
1760227200,264579,58,72,1007.28,73.8,73.8,73.9,82.9
1760313600,264579,62,69,1004.24,62.4,62.6,62.3,73.2
1760400000,264579,61,69,1003.7,53.5,53.6,53.4,65.2
1760486400,264579,57,69,1003.83,44.1,43.8,44.3,54.9
1760572800,264579,53,68,1002.85,32.6,32.1,33.2,38.9
1760659200,264579,49,67,1002.02,34.3,33.7,34.9,40.9
1760745600,264579,54,65,1004.47,48.8,48.5,49.1,60.3
1760832000,264579,51,66,1003.31,51.4,51.1,51.7,63.8
1760918400,264579,64,63,995.59,51.6,51.8,51.3,65.3
1761004800,264579,69,64,990.56,35.5,35.3,35.6,41.8
1761091200,264579,65,66,990.34,50.5,50.6,50.4,63.9
1761177600,264579,72,63,982.63,48.9,49.2,48.6,59.9
1761264000,264579,50,62,989.02,17.9,17.4,18.4,20.7
1761350400,264579,54,61,990.53,22.1,21.4,22.9,26.4
1761436800,264579,46,61,988.42,10.0,9.6,10.3,11.8
1761523200,264579,42,61,990.76,11.6,11.0,12.2,13.3
1761609600,264579,52,63,997.38,32.8,31.9,33.7,40.3
1761696000,264579,60,63,999.21,60.8,60.5,61.1,73.0
1761782400,264579,71,64,996.9,28.2,27.8,28.7,33.5
1761955200,264579,72,68,1002.58,42.0,41.7,42.4,53.7
1762041600,264579,73,65,996.85,37.2,37.1,37.3,48.0
1762128000,264579,53,62,1002.25,13.4,12.8,14.0,16.2
1762214400,264579,56,60,1008.9,28.8,27.7,29.8,34.3
1762300800,264579,60,58,1005.72,40.1,39.1,41.2,48.6
1762387200,264579,58,57,999.17,41.4,40.0,42.8,50.7
1762473600,264579,58,57,996.62,53.2,52.1,54.3,63.4
1762560000,264579,59,57,996.5,64.1,63.7,64.5,77.5
1762646400,264579,60,59,999.9,91.3,91.3,91.2,102.1
1762732800,264579,62,56,998.75,77.1,77.3,76.9,89.5
1762819200,264579,60,58,1001.09,50.5,49.6,51.4,61.9
1762905600,264579,59,60,1005.03,46.1,45.4,46.9,57.1
1762992000,264579,58,61,1006.47,45.2,44.2,46.3,55.2
1763078400,264579,61,64,1003.43,79.2,77.9,80.6,89.8
1763164800,264579,70,60,999.36,119.0,122.6,115.5,139.6
1763251200,264579,74,61,994.0,52.0,52.5,51.6,63.4
1763337600,264579,67,61,988.13,25.9,25.6,26.2,30.2
1763424000,264579,49,55,997.84,8.0,7.6,8.4,9.5
1763510400,264579,51,54,995.24,22.4,21.6,23.2,24.6
1763596800,264579,57,53,990.06,46.9,46.8,47.0,56.4
1763683200,264579,66,47,992.67,35.3,34.8,35.7,40.9
1763769600,264579,54,48,999.16,29.5,28.8,30.3,35.8
1763856000,264579,53,47,999.97,43.3,42.7,43.9,53.2
1763942400,264579,69,47,991.05,51.4,52.1,50.7,64.3
1764028800,264579,60,50,983.51,51.2,51.7,50.7,64.1
1764115200,264579,46,52,991.24,28.8,28.5,29.1,36.4
1764201600,264579,51,49,1000.42,36.5,35.4,37.5,44.0
1764288000,264579,56,47,1001.47,57.6,57.1,58.1,72.4
1764374400,264579,55,49,997.74,85.1,83.5,86.7,101.2
1764547200,264579,68,52,1002.0,70.7,71.0,70.5,83.6
1764633600,264579,71,54,1000.3,82.1,82.9,81.4,96.5
1764720000,264579,69,56,996.97,85.9,84.6,87.1,94.8
1764806400,264579,70,56,991.74,47.8,47.1,48.5,57.5
1764892800,264579,68,55,991.75,55.0,54.5,55.5,64.6
1764979200,264579,68,50,996.74,63.9,63.0,64.8,76.7
1765065600,264579,65,51,999.49,70.7,69.4,72.0,83.6
1765152000,264579,64,52,1004.3,67.3,65.7,68.8,79.6
1765238400,264579,64,52,1006.98,60.5,59.1,61.9,73.8
1765324800,264579,65,53,1006.99,57.4,56.0,58.8,70.8
1765411200,264579,67,54,1007.01,89.8,88.1,91.5,100.6
1765497600,264579,65,53,1007.38,64.5,63.5,65.5,77.9
1765584000,264579,63,51,1009.16,56.1,55.0,57.1,68.9
1765670400,264579,62,50,1009.21,72.4,71.0,73.8,85.6
1765756800,264579,62,51,1008.15,79.5,78.4,80.6,93.9
1765843200,264579,70,52,1004.29,50.6,49.8,51.4,58.5
1765929600,264579,74,56,1005.73,31.1,30.9,31.3,38.0
1766016000,264579,73,57,1011.21,55.5,56.0,55.0,69.9
1766102400,264579,72,57,1009.21,67.4,67.7,67.2,80.7
1766188800,264579,69,57,1002.49,64.2,64.5,63.8,81.1
1766275200,264579,66,56,998.93,59.2,59.1,59.3,74.6
1766361600,264579,61,56,997.64,48.2,47.7,48.6,60.8
1766448000,264579,70,55,994.8,44.0,43.6,44.4,54.7
1766534400,264579,72,52,993.47,32.2,31.7,32.6,37.7
1766620800,264579,73,50,1005.4,25.6,25.1,26.1,28.1
1766707200,264579,62,52,1010.22,28.0,27.5,28.4,31.6
1766793600,264579,65,49,1009.49,49.2,48.7,49.6,61.6
1766880000,264579,60,49,1003.29,48.6,47.4,49.7,59.1
1766966400,264579,61,47,1001.6,57.8,56.9,58.8,74.0
1767052800,264579,64,46,997.64,67.8,67.8,67.8,82.9
1640995200,6540,52.0,54.0,1009.01,112.9,109.2,116.7,127.5
1641081600,6540,55.0,54.0,1008.14,95.7,92.6,98.7,108.6
1641168000,6540,59.0,53.0,1003.32,57.0,56.3,57.7,71.0
1641254400,6540,65.0,56.0,995.12,55.2,54.6,55.8,70.9
1641340800,6540,58.0,55.0,985.93,37.1,36.8,37.4,45.4
1641427200,6540,47.0,54.0,997.87,20.5,20.4,20.5,23.4
1641513600,6540,40.0,50.0,1003.03,34.5,34.3,34.8,39.5
1641600000,6540,46.0,48.0,997.45,67.3,65.7,68.9,84.1
1641686400,6540,50.0,48.0,989.35,79.2,75.8,82.5,94.6
1641772800,6540,47.0,48.0,996.32,86.7,83.0,90.4,101.1
1641859200,6540,36.0,51.0,1006.67,53.2,52.6,53.9,64.9
1641945600,6540,37.0,51.0,1014.79,52.4,52.1,52.7,63.8
1642032000,6540,37.0,51.0,1019.93,67.7,66.6,68.8,81.8
1642118400,6540,36.0,52.0,1014.07,58.2,57.4,58.9,72.4
1642204800,6540,34.0,56.0,1007.9,64.0,63.6,64.5,78.6
1642291200,6540,38.0,55.0,1007.42,69.8,68.5,71.0,82.4
1642377600,6540,35.0,55.0,1009.02,49.0,48.5,49.6,60.6
1642464000,6540,43.0,56.0,1017.7,92.3,90.1,94.6,103.5
1642550400,6540,42.0,55.0,1012.59,74.9,72.7,77.1,90.4
1642636800,6540,50.0,55.0,1003.7,89.5,85.8,93.1,105.6
1642723200,6540,51.0,51.0,1007.34,75.0,72.2,77.8,94.1
1642809600,6540,51.0,49.0,1009.95,64.8,62.9,66.7,84.4
1642896000,6540,46.0,52.0,1012.97,79.2,76.4,82.1,96.4
1642982400,6540,51.0,50.0,1015.2,101.5,97.3,105.7,117.8
1643068800,6540,54.0,49.0,1016.43,67.4,64.7,70.1,86.9
1643155200,6540,56.0,48.0,1011.75,64.2,62.3,66.0,85.3
1643241600,6540,55.0,47.0,1009.85,59.3,57.7,61.0,77.4
1643328000,6540,38.0,55.0,1009.44,50.7,50.0,51.5,64.1
1643414400,6540,34.0,57.0,1011.3,59.2,58.4,60.0,75.3
1643500800,6540,35.0,59.0,1002.04,47.1,46.2,48.1,55.3
1643673600,6540,19.0,60.0,996.45,4.7,4.7,4.8,5.1
1643760000,6540,25.0,64.0,996.16,11.3,11.3,11.4,12.2
1643846400,6540,36.0,62.0,1003.82,32.3,32.3,32.3,37.4
1643932800,6540,48.0,60.0,1001.22,46.1,45.3,46.9,53.0
1644019200,6540,54.0,56.0,1000.79,85.0,82.5,87.4,96.3
1646870400,6540,29.0,64.0,1007.46,51.2,50.8,51.6,65.4
1646956800,6540,33.0,59.0,1009.69,40.4,39.9,40.9,49.4
1647043200,6540,29.0,58.0,1010.68,32.5,32.2,32.9,39.0
1647129600,6540,26.0,58.0,1009.96,32.2,31.7,32.7,36.1
1647216000,6540,31.0,62.0,1015.69,44.2,44.0,44.4,54.3
1647302400,6540,36.0,63.0,1016.15,67.5,66.6,68.3,81.2
1647388800,6540,42.0,65.0,1008.44,43.1,42.7,43.5,52.8
1647475200,6540,41.0,65.0,1010.46,65.7,64.6,66.8,80.3
1647561600,6540,32.0,65.0,1015.55,51.4,51.3,51.5,61.8
1647648000,6540,25.0,63.0,1016.89,37.2,37.0,37.3,43.9
1647734400,6540,22.0,62.0,1018.41,40.4,40.4,40.5,48.9
1647820800,6540,20.0,64.0,1018.5,40.1,40.1,40.2,48.1
1647907200,6540,20.0,65.0,1017.63,47.9,47.9,47.8,59.2
1648166400,6540,15.0,72.0,1007.81,34.1,34.0,34.1,39.6
1648252800,6540,16.0,72.0,1009.39,45.7,45.8,45.7,55.9
1648339200,6540,19.0,72.0,1010.69,51.2,51.2,51.2,64.7
1648425600,6540,17.0,73.0,1006.44,47.0,47.1,47.0,58.9
1648512000,6540,30.0,70.0,996.88,50.0,49.8,50.2,62.5
1648598400,6540,51.0,65.0,987.58,56.1,55.8,56.3,69.3
1648771200,6540,47.0,62.0,975.73,17.9,17.8,17.9,19.8
1648857600,6540,34.0,59.0,984.28,8.4,8.5,8.3,9.1
1648944000,6540,37.0,59.0,997.37,25.4,25.1,25.7,27.2
1649030400,6540,32.0,63.0,1000.64,28.9,28.8,29.0,32.5
1649116800,6540,30.0,66.0,995.77,38.8,38.7,38.9,46.9
1649203200,6540,33.0,68.0,992.7,46.3,46.0,46.6,58.3
1649289600,6540,36.0,68.0,987.31,22.0,21.6,22.4,24.3
1649376000,6540,38.0,73.0,984.96,12.4,12.5,12.4,13.9
1649462400,6540,27.0,67.0,986.87,4.8,4.8,4.8,5.3
1649548800,6540,26.0,64.0,1001.01,7.8,7.7,8.0,8.4
1649635200,6540,20.0,68.0,1003.8,10.7,10.7,10.7,11.6
1649721600,6540,21.0,71.0,1002.63,14.4,14.4,14.3,15.6
1649808000,6540,28.0,73.0,1002.33,31.6,31.6,31.6,36.5
1649894400,6540,26.0,77.0,1002.65,33.5,33.6,33.4,40.3
1649980800,6540,25.0,79.0,1001.96,36.7,36.5,36.8,44.9
1650067200,6540,27.0,77.0,1000.8,21.6,21.8,21.5,23.9
1650153600,6540,25.0,69.0,1002.73,9.4,9.4,9.4,10.1
1650240000,6540,20.0,71.0,998.04,15.8,15.9,15.6,16.7
1650326400,6540,27.0,70.0,992.9,17.7,17.6,17.8,18.9
1650412800,6540,36.0,68.0,995.62,20.4,20.3,20.5,21.5
1650499200,6540,30.0,67.0,992.32,17.2,17.2,17.3,18.4
1650585600,6540,46.0,66.0,985.91,29.3,28.8,29.8,33.9
1650672000,6540,55.0,67.0,988.21,34.7,34.5,34.8,40.9
1650758400,6540,45.0,66.0,988.48,4.2,4.2,4.1,4.5
1650844800,6540,46.0,69.0,993.08,9.0,9.1,8.9,9.5
1650931200,6540,54.0,70.0,997.19,23.6,23.7,23.5,26.0
1651017600,6540,37.0,74.0,1001.62,24.7,24.9,24.6,27.3
1651104000,6540,29.0,76.0,1006.1,14.8,14.9,14.7,16.0
1651190400,6540,24.0,79.0,1006.71,22.4,22.6,22.2,24.0
1651363200,6540,29.0,77.0,998.98,14.8,15.0,14.6,15.6
1651449600,6540,30.0,77.0,997.35,758.6,18.2,1499.0,759.7
1651536000,6540,35.0,75.0,998.22,140.0,15.2,264.9,141.5
1651622400,6540,42.0,74.0,1000.49,28.0,28.2,27.7,31.2
1651708800,6540,52.0,70.0,1002.48,32.5,32.8,32.2,37.8
1651795200,6540,66.0,67.0,1003.56,22.5,22.7,22.3,24.7
1651881600,6540,55.0,72.0,1002.69,30.8,31.1,30.5,36.5
1651968000,6540,47.0,75.0,1003.45,14.2,14.6,13.9,15.3
1652054400,6540,43.0,78.0,1005.82,25.3,25.6,25.0,28.5
1652140800,6540,35.0,83.0,1004.16,27.0,27.2,26.8,30.3
1652227200,6540,29.0,84.0,1002.88,19.1,19.3,18.8,20.2
1652313600,6540,37.0,82.0,1003.12,17.5,17.7,17.3,18.5
1652400000,6540,36.0,82.0,1001.74,14.4,14.7,14.2,15.4
1652486400,6540,32.0,85.0,1001.32,15.7,16.0,15.5,16.8
1652572800,6540,31.0,87.0,1000.87,22.1,22.3,21.8,24.1
1652659200,6540,28.0,87.0,1001.23,11.8,12.0,11.6,12.5
1652745600,6540,28.0,89.0,1000.47,16.2,16.5,15.8,17.3
1652832000,6540,31.0,89.0,1004.05,16.9,17.3,16.5,18.4
1652918400,6540,22.0,89.0,1008.8,11.4,11.8,11.0,11.9
1653004800,6540,27.0,88.0,1007.07,17.0,17.4,16.7,17.9
1653091200,6540,37.0,87.0,1000.28,19.5,19.7,19.2,20.4
1653177600,6540,38.0,86.0,995.32,17.7,18.0,17.3,18.6
1653264000,6540,32.0,86.0,990.7,11.4,11.6,11.1,12.0
1653350400,6540,37.0,83.0,989.65,18.8,19.0,18.6,20.0
1653436800,6540,41.0,83.0,996.75,19.3,19.2,19.4,20.5
1653523200,6540,38.0,87.0,1002.7,25.2,25.1,25.3,27.4
1653609600,6540,34.0,91.0,999.11,30.1,29.9,30.2,34.1
1653696000,6540,36.0,86.0,991.24,22.4,22.3,22.6,24.9
1653782400,6540,38.0,75.0,991.19,10.3,10.2,10.3,10.7
1653868800,6540,35.0,77.0,993.84,13.3,13.2,13.3,14.0
1654041600,6540,35.0,85.0,998.3,33.3,33.1,33.6,38.1
1654128000,6540,33.0,89.0,999.49,31.9,31.6,32.3,35.8
1654214400,6540,46.0,85.0,1001.67,32.9,32.5,33.4,38.0
1654300800,6540,39.0,88.0,1001.08,18.5,18.1,18.9,20.1
1654387200,6540,37.0,89.0,997.78,24.0,23.6,24.5,27.8
1654473600,6540,32.0,90.0,997.61,10.8,10.6,11.1,11.5
1654560000,6540,36.0,88.0,994.76,9.3,9.1,9.6,9.9
1654646400,6540,37.0,84.0,992.14,9.8,9.7,9.9,10.4
1654732800,6540,28.0,84.0,992.13,7.6,7.5,7.7,8.2
1654819200,6540,16.0,89.0,998.81,3.0,3.2,2.8,3.3
1654905600,6540,22.0,92.0,1001.93,6.9,7.3,6.5,7.5
1654992000,6540,24.0,94.0,1001.93,12.2,12.8,11.5,12.7
1655078400,6540,24.0,96.0,997.77,19.2,19.9,18.5,19.9
1655164800,6540,29.0,94.0,1000.2,20.6,21.2,20.1,21.4
1655251200,6540,28.0,93.0,1000.95,21.7,22.1,21.4,23.2
1655337600,6540,28.0,96.0,999.54,26.9,27.2,26.6,29.5
1655424000,6540,29.0,97.0,1001.52,31.1,31.4,30.8,34.6
1655510400,6540,25.0,96.0,1002.81,18.2,18.6,17.8,18.8
1655596800,6540,23.0,97.0,998.4,17.8,18.2,17.3,18.5
1655683200,6540,27.0,94.0,995.28,15.4,15.6,15.2,16.1
1655769600,6540,34.0,92.0,995.25,16.1,16.2,15.9,16.7
1655856000,6540,41.0,89.0,995.43,27.5,27.6,27.3,30.8
1655942400,6540,42.0,89.0,996.04,23.3,23.3,23.3,26.2
1656028800,6540,39.0,87.0,994.19,10.4,10.8,10.0,12.1
1656115200,6540,33.0,88.0,996.17,6.7,6.9,6.4,7.0
1656201600,6540,30.0,93.0,997.68,11.2,11.7,10.8,11.8
1656288000,6540,28.0,97.0,997.59,13.0,13.3,12.7,14.2
1656374400,6540,34.0,91.0,996.68,11.5,11.8,11.2,12.7
1656460800,6540,37.0,90.0,994.52,9.3,9.3,9.3,10.7
